"plant_id","type"
"202789","CASC16","Tree"
"202790","CATE9","Tree"
"202791","CATO6","Tree"
"202795","CAMI36","Tree"
"202796","CAUR3","Tree"
"202798","CACL3","Tree"
"202800","CANI17","Tree"
"202802","CAAF2","Tree"
"202803","CAFI3","Tree"
"202804","CAGR11","Tree"
"202805","CAJA3","Tree"
"202806","CAJAI","Tree"
"202822","CACR27","Tree"
"202823","CADE12","Tree"
"202824","CAMO83","Tree"
"202825","CANE7","Tree"
"202826","CAPU9","Tree"
"202827","CAPUO","Tree"
"202828","CAPUP3","Tree"
"202829","CASA27","Tree"
"202831","CAEM4","Tree"
"202832","CAER3","Tree"
"202833","CAERT","Tree"
"203000","CACU8","Tree"
"203001","CAEQ","Tree"
"203002","CAGL11","Tree"
"203007","CABI8","Tree"
"203008","CAOV5","Tree"
"203009","CASP8","Tree"
"203064","CEAR","Tree"
"203099","CEIM","Tree"
"203100","CEIMI","Tree"
"203101","CEIMN","Tree"
"203139","CESP","Tree"
"203140","CETH","Tree"
"203144","CEVE","Tree"
"203145","CEVEH2","Tree"
"203146","CEVEV4","Tree"
"203149","CEAD2","Tree"
"203150","CEOB","Tree"
"203154","CEDE2","Tree"
"203165","CEAU8","Tree"
"203166","CEEH","Tree"
"203167","CEIG","Tree"
"203168","CELA","Tree"
"203169","CELAB","Tree"
"203170","CELAL","Tree"
"203171","CELAR","Tree"
"203172","CELAT8","Tree"
"203173","CELI","Tree"
"203174","CEOC","Tree"
"203175","CESI8","Tree"
"203278","CEOC2","Tree"
"203279","CESA3","Tree"
"203328","CESI3","Tree"
"203343","CEJA2","Tree"
"203345","CECA4","Tree"
"203346","CECAC","Tree"
"203347","CECAM","Tree"
"203348","CECAT","Tree"
"203349","CEOR9","Tree"
"203352","CELE3","Tree"
"203353","CELEI","Tree"
"203354","CELEL","Tree"
"203355","CEMO2","Tree"
"203356","CEMOA","Tree"
"203357","CEMOB","Tree"
"203358","CEMOG","Tree"
"203359","CEMOM2","Tree"
"203360","CEMOM","Tree"
"203361","CEMOM4","Tree"
"203362","CEMOP","Tree"
"203363","CETR4","Tree"
"203365","CEHI3","Tree"
"203367","CEAU2","Tree"
"203368","CEDI6","Tree"
"203370","CENO","Tree"
"203371","CEPA9","Tree"
"203467","CHLA","Tree"
"203468","CHPI12","Tree"
"203469","CHTH2","Tree"
"203475","CHSE17","Tree"
"203503","CHAT2","Tree"
"203509","CHCE","Tree"
"203510","CHCEA","Tree"
"203511","CHCEC","Tree"
"203512","CHCEH","Tree"
"203513","CHCEK","Tree"
"203514","CHCEL","Tree"
"203515","CHCEL2","Tree"
"203516","CHCES","Tree"
"203517","CHCET","Tree"
"203545","CHHE3","Tree"
"203553","CHKU","Tree"
"203571","CHOL3","Tree"
"203590","CHRO2","Tree"
"203624","CHDE3","Tree"
"203625","CHEL","Tree"
"203626","CHOB2","Tree"
"203627","CHOV2","Tree"
"203628","CHOVN","Tree"
"203629","CHOVO","Tree"
"203630","CHTO3","Tree"
"203631","CHTOM","Tree"
"203632","CHTOT","Tree"
"203673","CHDO3","Tree"
"203674","CHFA","Tree"
"203675","CHFO4","Tree"
"203676","CHPL","Tree"
"203677","CHPLK","Tree"
"203678","CHPLP","Tree"
"203679","CHTR2","Tree"
"203680","CHTRH3","Tree"
"203681","CHTRT","Tree"
"203744","CHOA","Tree"
"203763","CHLI2","Tree"
"203764","CHLIA","Tree"
"203765","CHLIL2","Tree"
"203774","CHAL8","Tree"
"203778","CHVI3","Tree"
"203901","CHIC","Tree"
"203908","CHCH7","Tree"
"203909","CHCHC4","Tree"
"203915","CHOL","Tree"
"203970","CICH","Tree"
"203971","CIGL","Tree"
"203972","CIHE7","Tree"
"203973","CIME8","Tree"
"203994","CIPU","Tree"
"204000","CIBU2","Tree"
"204001","CICA","Tree"
"204002","CIVE2","Tree"
"204156","CIBE","Tree"
"204158","CICA8","Tree"
"204159","CISP3","Tree"
"204166","CIAU7","Tree"
"204167","CIAU8","Tree"
"204168","CILI5","Tree"
"204169","CILI3","Tree"
"204170","CIME3","Tree"
"204171","CIPA3","Tree"
"204172","CIRE3","Tree"
"204173","CISI3","Tree"
"204186","CLKE","Tree"
"204190","CLSA","Tree"
"204411","CLAR4","Tree"
"204412","CLARA","Tree"
"204413","CLARW","Tree"
"204414","CLARW2","Tree"
"204417","CLCL","Tree"
"204418","CLCLC","Tree"
"204419","CLCLR","Tree"
"204420","CLDR2","Tree"
"204421","CLFA","Tree"
"204423","CLGR3","Tree"
"204424","CLGRG","Tree"
"204425","CLGRM2","Tree"
"204426","CLGRM","Tree"
"204427","CLHA4","Tree"
"204428","CLKA","Tree"
"204429","CLKO","Tree"
"204430","CLLE3","Tree"
"204431","CLLI3","Tree"
"204432","CLMI3","Tree"
"204433","CLMO5","Tree"
"204435","CLOB2","Tree"
"204436","CLOBB","Tree"
"204437","CLOBM","Tree"
"204438","CLOBO","Tree"
"204439","CLPA6","Tree"
"204440","CLPA8","Tree"
"204441","CLPE2","Tree"
"204442","CLPEP4","Tree"
"204443","CLPES2","Tree"
"204444","CLPE3","Tree"
"204445","CLPY2","Tree"
"204449","CLTU2","Tree"
"204450","CLWA2","Tree"
"204452","CLBU","Tree"
"204453","CLCH4","Tree"
"204454","CLGL2","Tree"
"204455","CLIN","Tree"
"204458","CLKA2","Tree"
"204461","CLMA24","Tree"
"204462","CLSP7","Tree"
"204464","CLTR","Tree"
"204465","CLTRF","Tree"
"204468","CLAC3","Tree"
"204476","CLMO2","Tree"
"204505","CLRO","Tree"
"204523","CODI8","Tree"
"204524","COUV","Tree"
"204526","COAR","Tree"
"204530","COLA20","Tree"
"204536","CONU","Tree"
"204543","COAR2","Tree"
"204626","COAR3","Tree"
"204627","COAS3","Tree"
"204629","COCU","Tree"
"204630","COCUF","Tree"
"204631","COEL2","Tree"
"204632","COGR7","Tree"
"204633","COOP","Tree"
"204641","COAR6","Tree"
"204648","CODI3","Tree"
"204649","CODID2","Tree"
"204650","CODIP","Tree"
"204677","COGL","Tree"
"204678","COGLP","Tree"
"204679","COHO","Tree"
"204680","COHOE","Tree"
"204681","COHOH","Tree"
"204703","COER2","Tree"
"204762","COFO2","Tree"
"204764","COKA","Tree"
"204765","COLO4","Tree"
"204768","COMO3","Tree"
"204769","COOC3","Tree"
"204770","COPU8","Tree"
"204772","CORH","Tree"
"204774","COWA4","Tree"
"204806","COBA4","Tree"
"204807","COBO2","Tree"
"204808","COCO5","Tree"
"204810","CODI18","Tree"
"204812","COMY","Tree"
"204815","COSE2","Tree"
"204816","COSU2","Tree"
"204863","COAU12","Tree"
"204864","COFR2","Tree"
"204938","COAL2","Tree"
"204943","CODR","Tree"
"204944","COFL2","Tree"
"204945","COFO","Tree"
"204947","COGL3","Tree"
"204949","COKO2","Tree"
"204950","COMA21","Tree"
"204951","CONU4","Tree"
"204954","CORU","Tree"
"204956","COSE16","Tree"
"204957","COSEO","Tree"
"204958","COSES","Tree"
"204959","COSE3","Tree"
"204964","COGR24","Tree"
"205002","COAV80","Tree"
"205003","COCO6","Tree"
"205004","COCOC","Tree"
"205005","COCOC2","Tree"
"205006","COHE12","Tree"
"205008","COCA48","Tree"
"205009","COCI4","Tree"
"205010","COFI7","Tree"
"205011","COGU4","Tree"
"205015","COLA6","Tree"
"205038","COCO10","Tree"
"205039","COOB2","Tree"
"205054","COMU9","Tree"
"205096","CRAE2","Tree"
"205097","CRAE","Tree"
"205099","CRAM4","Tree"
"205100","CRAN10","Tree"
"205101","CRAN9","Tree"
"205102","CRAN","Tree"
"205103","CRAN6","Tree"
"205104","CRAP4","Tree"
"205105","CRAR6","Tree"
"205106","CRAR7","Tree"
"205107","CRAR8","Tree"
"205108","CRAT3","Tree"
"205109","CRAU2","Tree"
"205110","CRBE5","Tree"
"205111","CRBE6","Tree"
"205112","CRBE2","Tree"
"205113","CRBO3","Tree"
"205114","CRBR","Tree"
"205115","CRBR3","Tree"
"205116","CRBR4","Tree"
"205117","CRBR13","Tree"
"205118","CRCA","Tree"
"205119","CRCA22","Tree"
"205120","CRCH","Tree"
"205121","CRCHC2","Tree"
"205122","CRCHP2","Tree"
"205123","CRCO2","Tree"
"205124","CRCO3","Tree"
"205125","CRCO4","Tree"
"205126","CRCO26","Tree"
"205127","CRCO7","Tree"
"205128","CRCO32","Tree"
"205129","CRCO8","Tree"
"205130","CRCO13","Tree"
"205131","CRCO27","Tree"
"205132","CRCR2","Tree"
"205133","CRDA3","Tree"
"205134","CRDE3","Tree"
"205135","CRDI","Tree"
"205136","CRDI3","Tree"
"205137","CRDI4","Tree"
"205138","CRDI9","Tree"
"205139","CRDI10","Tree"
"205140","CRDI11","Tree"
"205141","CRDO3","Tree"
"205142","CRDO2","Tree"
"205143","CREN","Tree"
"205144","CRER3","Tree"
"205145","CRER","Tree"
"205146","CREX2","Tree"
"205147","CREX3","Tree"
"205148","CRFL","Tree"
"205149","CRFL2","Tree"
"205151","CRFR3","Tree"
"205152","CRFU2","Tree"
"205153","CRFU3","Tree"
"205154","CRGL4","Tree"
"205155","CRGR13","Tree"
"205156","CRGR2","Tree"
"205157","CRHA3","Tree"
"205158","CRHA2","Tree"
"205159","CRHA4","Tree"
"205160","CRHE3","Tree"
"205161","CRHO5","Tree"
"205162","CRHU3","Tree"
"205163","CRID","Tree"
"205164","CRIG2","Tree"
"205165","CRIM","Tree"
"205166","CRIM6","Tree"
"205167","CRIN26","Tree"
"205168","CRIN10","Tree"
"205169","CRIN16","Tree"
"205170","CRIN17","Tree"
"205171","CRIN18","Tree"
"205172","CRIN3","Tree"
"205173","CRIN19","Tree"
"205174","CRIR","Tree"
"205175","CRIR2","Tree"
"205176","CRJE","Tree"
"205177","CRJO3","Tree"
"205178","CRKE2","Tree"
"205179","CRKE3","Tree"
"205180","CRKN","Tree"
"205181","CRLA2","Tree"
"205182","CRLA80","Tree"
"205183","CRLA9","Tree"
"205184","CRLA4","Tree"
"205185","CRLA3","Tree"
"205186","CRLA11","Tree"
"205187","CRLE8","Tree"
"205188","CRLE5","Tree"
"205189","CRLI6","Tree"
"205190","CRLI12","Tree"
"205191","CRLU","Tree"
"205192","CRLU3","Tree"
"205193","CRMA3","Tree"
"205194","CRMA11","Tree"
"205195","CRMA4","Tree"
"205196","CRMA5","Tree"
"205197","CRME11","Tree"
"205198","CRME6","Tree"
"205199","CRME","Tree"
"205200","CRME3","Tree"
"205202","CRMO2","Tree"
"205203","CRMO3","Tree"
"205206","CRNI","Tree"
"205207","CRNI4","Tree"
"205208","CRNO2","Tree"
"205209","CRNU4","Tree"
"205211","CROK2","Tree"
"205212","CROP","Tree"
"205213","CROP3","Tree"
"205214","CROV2","Tree"
"205215","CRPA3","Tree"
"205216","CRPE13","Tree"
"205217","CRPE14","Tree"
"205218","CRPE","Tree"
"205219","CRPE2","Tree"
"205220","CRPE3","Tree"
"205222","CRPE7","Tree"
"205223","CRPE6","Tree"
"205224","CRPH","Tree"
"205225","CRPH2","Tree"
"205226","CRPI","Tree"
"205227","CRPI3","Tree"
"205228","CRPO","Tree"
"205229","CRPO11","Tree"
"205230","CRPR4","Tree"
"205231","CRPR","Tree"
"205232","CRPR5","Tree"
"205233","CRPR2","Tree"
"205234","CRPU8","Tree"
"205235","CRPU9","Tree"
"205236","CRPU","Tree"
"205237","CRPU14","Tree"
"205238","CRRA6","Tree"
"205239","CRRE11","Tree"
"205240","CRRE3","Tree"
"205241","CRRH2","Tree"
"205242","CRRI5","Tree"
"205243","CRRI","Tree"
"205244","CRRU10","Tree"
"205245","CRRU5","Tree"
"205246","CRSA2","Tree"
"205247","CRSA3","Tree"
"205248","CRSC80","Tree"
"205249","CRSC4","Tree"
"205250","CRSH3","Tree"
"205251","CRSI3","Tree"
"205252","CRSP","Tree"
"205253","CRSP5","Tree"
"205254","CRSP6","Tree"
"205255","CRST","Tree"
"205256","CRSU2","Tree"
"205257","CRSU3","Tree"
"205258","CRSU5","Tree"
"205259","CRSU16","Tree"
"205260","CRSU6","Tree"
"205261","CRTA2","Tree"
"205262","CRTE2","Tree"
"205263","CRTH4","Tree"
"205264","CRTI2","Tree"
"205265","CRTR","Tree"
"205266","CRTR2","Tree"
"205267","CRTR4","Tree"
"205268","CRTU2","Tree"
"205269","CRUN","Tree"
"205271","CRVA","Tree"
"205272","CRVA3","Tree"
"205273","CRVE11","Tree"
"205274","CRVI","Tree"
"205275","CRVI2","Tree"
"205276","CRVID","Tree"
"205277","CRVIV2","Tree"
"205278","CRVU","Tree"
"205279","CRWA","Tree"
"205280","CRWE","Tree"
"205281","CRWH","Tree"
"205282","CRWI3","Tree"
"205283","CRWO","Tree"
"205284","CRXA","Tree"
"205338","CRCU","Tree"
"205369","CRRH","Tree"
"205386","CRLO3","Tree"
"205613","CRMA8","Tree"
"205624","CRJA3","Tree"
"205668","CUTR2","Tree"
"205677","CULA","Tree"
"205679","CUGL","Tree"
"205681","CUAN4","Tree"
"205777","CYAC4","Tree"
"205780","CYAR10","Tree"
"205793","CYDU5","Tree"
"205797","CYFI6","Tree"
"205798","CYFIF","Tree"
"205799","CYFIG","Tree"
"205800","CYFL4","Tree"
"205801","CYGI5","Tree"
"205807","CYHA6","Tree"
"205808","CYHAC","Tree"
"205809","CYHAH","Tree"
"205810","CYHA7","Tree"
"205812","CYHO6","Tree"
"205817","CYKU3","Tree"
"205818","CYKU","Tree"
"205820","CYLE5","Tree"
"205828","CYMA10","Tree"
"205829","CYMAG","Tree"
"205830","CYMAM","Tree"
"205834","CYMA14","Tree"
"205841","CYPI4","Tree"
"205842","CYPIL","Tree"
"205843","CYPIP","Tree"
"205846","CYPO5","Tree"
"205847","CYPR8","Tree"
"205850","CYPY","Tree"
"205851","CYQU","Tree"
"205854","CYRI4","Tree"
"205860","CYSO2","Tree"
"205863","CYST5","Tree"
"205864","CYSU8","Tree"
"205865","CYSUR","Tree"
"205866","CYSUS","Tree"
"205868","CYTR6","Tree"
"205876","CYCO18","Tree"
"205878","CYRE11","Tree"
"205901","CYOB2","Tree"
"205919","CYFU10","Tree"
"205920","CYFUF","Tree"
"205921","CYFUM","Tree"
"205923","CYIM2","Tree"
"205924","CYIMA","Tree"
"205925","CYIMI","Tree"
"206213","CYPA6","Tree"
"206214","CYRA","Tree"
"206245","CYGI3","Tree"
"206298","CYRA3","Tree"
"206312","CYWA13","Tree"
"206364","DAEC","Tree"
"206365","DASI","Tree"
"206473","DALA11","Tree"
"206540","DEFA","Tree"
"206541","DELA4","Tree"
"206544","DENI","Tree"
"206545","DENIK","Tree"
"206546","DENIN","Tree"
"206547","DEPA9","Tree"
"206551","DEUN2","Tree"
"206553","DERE","Tree"
"206664","DEHA3","Tree"
"206665","DERI","Tree"
"206666","DERIR","Tree"
"206667","DERIR2","Tree"
"206946","DICI2","Tree"
"207043","DISU11","Tree"
"207047","DILO7","Tree"
"207084","DIBL3","Tree"
"207085","DIDI15","Tree"
"207086","DIEB2","Tree"
"207087","DIHI4","Tree"
"207088","DIMA24","Tree"
"207089","DISA10","Tree"
"207090","DITE3","Tree"
"207091","DIVI5","Tree"
"207198","DOVI","Tree"
"207237","DOHE2","Tree"
"207522","DRDI","Tree"
"207523","DRLA3","Tree"
"207525","DUAR","Tree"
"207529","DUDE","Tree"
"207531","DUFA2","Tree"
"207537","DUKN","Tree"
"207538","DUKNF","Tree"
"207539","DUKNK","Tree"
"207540","DUKNN","Tree"
"207554","DUMI","Tree"
"207556","DUMO2","Tree"
"207559","DUPL","Tree"
"207560","DUPLH","Tree"
"207561","DUPLM","Tree"
"207562","DUPLP3","Tree"
"207565","DURE2","Tree"
"207634","DUER","Tree"
"207638","DYLU","Tree"
"207671","EBEB","Tree"
"207832","EHAN","Tree"
"207842","ELAN","Tree"
"207849","ELGU","Tree"
"207851","ELBI","Tree"
"207976","ELRA2","Tree"
"208145","ENCO2","Tree"
"208146","ENCY","Tree"
"208753","ERJA3","Tree"
"209310","ERFR4","Tree"
"209434","ERCR6","Tree"
"209435","ERFL7","Tree"
"209436","ERHE4","Tree"
"209437","ERSA11","Tree"
"209531","ESBE","Tree"
"209538","EUBO2","Tree"
"209539","EUBR2","Tree"
"209540","EUCA2","Tree"
"209541","EUCI80","Tree"
"209542","EUCO3","Tree"
"209543","EUCR","Tree"
"209544","EUDE","Tree"
"209545","EUDE2","Tree"
"209546","EUGL16","Tree"
"209547","EUGL","Tree"
"209548","EUGLG","Tree"
"209549","EUGLM","Tree"
"209550","EUGO","Tree"
"209551","EUGO2","Tree"
"209552","EUGR12","Tree"
"209553","EUHE12","Tree"
"209554","EUHEA","Tree"
"209555","EUMA4","Tree"
"209556","EUMI","Tree"
"209557","EUMO5","Tree"
"209558","EUPA","Tree"
"209559","EUPI","Tree"
"209560","EUPO","Tree"
"209561","EUPU","Tree"
"209562","EURA4","Tree"
"209563","EURE2","Tree"
"209564","EURO2","Tree"
"209565","EURU2","Tree"
"209566","EUSA17","Tree"
"209567","EUSA","Tree"
"209568","EUSI2","Tree"
"209569","EUTE","Tree"
"209570","EUTO11","Tree"
"209571","EUVI","Tree"
"209606","EUAP","Tree"
"209607","EUAX","Tree"
"209608","EUCO4","Tree"
"209609","EUFO3","Tree"
"209610","EUKO","Tree"
"209611","EURE7","Tree"
"209612","EURH","Tree"
"209613","EUUN2","Tree"
"209621","EUAT5","Tree"
"209622","EUATA2","Tree"
"209623","EUATC2","Tree"
"209624","EUBU5","Tree"
"209625","EUEU7","Tree"
"209629","EUHA7","Tree"
"209630","EUHAM2","Tree"
"209631","EUHAS2","Tree"
"209632","EUJA8","Tree"
"209635","EUOC8","Tree"
"209636","EUOCO","Tree"
"209637","EUOCP2","Tree"
"209717","EUHA2","Tree"
"209728","EULA8","Tree"
"209750","EUPU9","Tree"
"209766","EUTI","Tree"
"209787","EUSA6","Tree"
"209882","EXGA","Tree"
"209888","EXCA","Tree"
"209890","EXPA","Tree"
"209892","EYOR","Tree"
"209894","EYTE","Tree"
"209904","FAGR","Tree"
"209905","FASY","Tree"
"209909","FAMO","Tree"
"209932","FEWI","Tree"
"209994","FIAL4","Tree"
"209995","FIAM","Tree"
"209996","FIAU","Tree"
"209997","FIBE2","Tree"
"209998","FIBE","Tree"
"209999","FICA","Tree"
"210000","FICI","Tree"
"210001","FIEL","Tree"
"210002","FIMA","Tree"
"210003","FIMI2","Tree"
"210004","FINO3","Tree"
"210005","FIPA2","Tree"
"210007","FIRE3","Tree"
"210008","FIRU4","Tree"
"210009","FITH2","Tree"
"210014","FIDE2","Tree"
"210048","FISI2","Tree"
"210054","FISP3","Tree"
"210056","FLIN","Tree"
"210073","FLBR","Tree"
"210082","FLAC","Tree"
"210083","FLNE","Tree"
"210096","FOAC","Tree"
"210097","FOAN","Tree"
"210104","FOSE","Tree"
"210105","FOSEP","Tree"
"210106","FOSES","Tree"
"210107","FOSH","Tree"
"210114","FOJA","Tree"
"210141","FRAL4","Tree"
"210142","FRBE2","Tree"
"210143","FRBEB","Tree"
"210144","FRBEO","Tree"
"210145","FRBL","Tree"
"210146","FRCA12","Tree"
"210147","FRCAC5","Tree"
"210148","FRCAC6","Tree"
"210149","FRCAC7","Tree"
"210150","FRCAO4","Tree"
"210151","FRCAT2","Tree"
"210152","FRCAU","Tree"
"210153","FRCA13","Tree"
"210154","FRPU7","Tree"
"210156","FRPUP","Tree"
"210171","FRAL","Tree"
"210193","FRAL3","Tree"
"210194","FRAM2","Tree"
"210195","FRAN2","Tree"
"210196","FRANA","Tree"
"210197","FRANL","Tree"
"210198","FRBE","Tree"
"210199","FRCA3","Tree"
"210200","FRCU","Tree"
"210201","FRDI2","Tree"
"210202","FREX80","Tree"
"210203","FRGO","Tree"
"210204","FRGR2","Tree"
"210205","FRLA","Tree"
"210206","FRNI","Tree"
"210207","FRPA4","Tree"
"210208","FRPE","Tree"
"210209","FRPR","Tree"
"210210","FRQU","Tree"
"210211","FRUH","Tree"
"210212","FRVE2","Tree"
"210217","FRCA6","Tree"
"210219","FRME2","Tree"
"210257","FUBO","Tree"
"210260","FUPA2","Tree"
"210293","FUSE","Tree"
"210558","GABR","Tree"
"210559","GAMA6","Tree"
"210560","GARE","Tree"
"210561","GATA","Tree"
"210566","GACO9","Tree"
"210567","GAEL","Tree"
"210568","GAFL2","Tree"
"210569","GAFR","Tree"
"210570","GAOV","Tree"
"210571","GAOVG","Tree"
"210572","GAOVL","Tree"
"210573","GAVE2","Tree"
"210574","GAWR3","Tree"
"210613","GECA16","Tree"
"210878","GIBI2","Tree"
"210945","GLAQ","Tree"
"210946","GLTE","Tree"
"210947","GLTR","Tree"
"210955","GLSE2","Tree"
"210997","GLPA4","Tree"
"211032","GOLA","Tree"
"211038","GOBA","Tree"
"211039","GOHI","Tree"
"211040","GOHIH2","Tree"
"211041","GOTH","Tree"
"211085","GRBA","Tree"
"211086","GRRO","Tree"
"211159","GUAN","Tree"
"211160","GUOF","Tree"
"211161","GUSA","Tree"
"211163","GUDI","Tree"
"211164","GUGL2","Tree"
"211165","GUOB","Tree"
"211169","GUEL","Tree"
"211170","GUSC","Tree"
"211201","GYLA","Tree"
"211205","GYLU","Tree"
"211217","GYDI","Tree"
"211297","HACA2","Tree"
"211307","HACA3","Tree"
"211308","HADI3","Tree"
"211309","HATE3","Tree"
"211310","HATEM","Tree"
"211311","HATET","Tree"
"211338","HAVE2","Tree"
"211339","HAVI4","Tree"
"211343","HAPA3","Tree"
"211374","HAAR4","Tree"
"211399","HAPA10","Tree"
"211471","HEFO5","Tree"
"211473","HEHI8","Tree"
"211484","HETE21","Tree"
"211651","HEPA3","Tree"
"211653","HEPO4","Tree"
"211790","HEAB2","Tree"
"211791","HEABA","Tree"
"211792","HEABB","Tree"
"211793","HEAR22","Tree"
"211794","HEBA5","Tree"
"211795","HEFO10","Tree"
"211796","HEGL4","Tree"
"211797","HEGO3","Tree"
"211798","HEMA21","Tree"
"211799","HEMA22","Tree"
"211800","HENE2","Tree"
"211801","HEPI11","Tree"
"211802","HESA17","Tree"
"211803","HEST10","Tree"
"211821","HEAR9","Tree"
"211822","HEAR10","Tree"
"211823","HELY","Tree"
"211832","HELE4","Tree"
"211855","HEAR5","Tree"
"211856","HEARA2","Tree"
"211857","HEARC2","Tree"
"211858","HEARM","Tree"
"212016","HIBO2","Tree"
"212017","HICR","Tree"
"212018","HIDI","Tree"
"212019","HIGI","Tree"
"212020","HIHU","Tree"
"212021","HIPU2","Tree"
"212022","HIST2","Tree"
"212023","HIWI","Tree"
"212024","HIWO","Tree"
"212028","HIAR","Tree"
"212029","HIARA2","Tree"
"212030","HIARI","Tree"
"212031","HIARP3","Tree"
"212034","HIBR","Tree"
"212035","HIBRB","Tree"
"212036","HIBRM","Tree"
"212037","HIBRM3","Tree"
"212038","HICA6","Tree"
"212040","HICL","Tree"
"212048","HIKO","Tree"
"212049","HIKOK","Tree"
"212050","HIKOS","Tree"
"212053","HIMA5","Tree"
"212056","HIMU3","Tree"
"212059","HIRO3","Tree"
"212064","HISY","Tree"
"212065","HITI","Tree"
"212067","HIWA","Tree"
"212068","HIWAH","Tree"
"212069","HIWAW","Tree"
"212173","HIMA2","Tree"
"212190","HOPO5","Tree"
"212328","HODU2","Tree"
"212400","HUCR","Tree"
"212470","HYUN3","Tree"
"212591","HYTR","Tree"
"212602","HYCA11","Tree"
"212603","HYCH2","Tree"
"212707","IDPO","Tree"
"212709","ILAM","Tree"
"212710","ILAM2","Tree"
"212711","ILAN","Tree"
"212712","ILAQ80","Tree"
"212713","ILAT","Tree"
"212714","ILCA","Tree"
"212715","ILCAC","Tree"
"212716","ILCAL","Tree"
"212717","ILCO2","Tree"
"212718","ILCO","Tree"
"212719","ILCO80","Tree"
"212720","ILCR2","Tree"
"212721","ILCU3","Tree"
"212722","ILDE","Tree"
"212724","ILKR","Tree"
"212725","ILLA","Tree"
"212726","ILLO","Tree"
"212727","ILMO","Tree"
"212728","ILMU","Tree"
"212729","ILMY","Tree"
"212730","ILOP","Tree"
"212731","ILOPA","Tree"
"212732","ILOPO","Tree"
"212733","ILPA3","Tree"
"212734","ILRO2","Tree"
"212735","ILVE","Tree"
"212736","ILVO","Tree"
"212749","ILFL","Tree"
"212750","ILPA","Tree"
"213161","IXPA","Tree"
"213165","JAMI","Tree"
"213177","JAAR2","Tree"
"213178","JAKE","Tree"
"213212","JACU2","Tree"
"213219","JAIN","Tree"
"213220","JAINI","Tree"
"213223","JAMU","Tree"
"213245","JUAI2","Tree"
"213246","JUBI3","Tree"
"213247","JUCA","Tree"
"213248","JUCI","Tree"
"213249","JUHI","Tree"
"213250","JUHI2","Tree"
"213251","JUIN3","Tree"
"213252","JUMA","Tree"
"213253","JUMI","Tree"
"213254","JUMIM","Tree"
"213255","JUMIS","Tree"
"213256","JUNI","Tree"
"213257","JUQU","Tree"
"213258","JURE80","Tree"
"213433","JUAR3","Tree"
"213434","JUAS","Tree"
"213435","JUCA7","Tree"
"213436","JUCO11","Tree"
"213437","JUCO6","Tree"
"213438","JUCOC4","Tree"
"213439","JUCOD","Tree"
"213440","JUCOM2","Tree"
"213441","JUDE2","Tree"
"213442","JUFA2","Tree"
"213443","JUFL","Tree"
"213444","JUGR7","Tree"
"213446","JUMA10","Tree"
"213447","JUMO","Tree"
"213448","JUMOM","Tree"
"213449","JUOC","Tree"
"213450","JUOS","Tree"
"213451","JUPI","Tree"
"213452","JUSA5","Tree"
"213453","JUSC2","Tree"
"213454","JUVI","Tree"
"213455","JUVIS","Tree"
"213456","JUVIV","Tree"
"213506","KALA","Tree"
"213513","KASE","Tree"
"213519","KAHU","Tree"
"213547","KHSE2","Tree"
"213563","KOSP","Tree"
"213564","KOSPS","Tree"
"213565","KOSPT","Tree"
"213571","KOEL","Tree"
"213572","KOELF","Tree"
"213573","KOPA","Tree"
"213577","KOCO2","Tree"
"213578","KODR","Tree"
"213579","KOKA","Tree"
"213580","KOLA2","Tree"
"213613","KRFE","Tree"
"213621","KUER","Tree"
"213636","LAFA2","Tree"
"213637","LAHE2","Tree"
"213639","LAHI5","Tree"
"213641","LAKA","Tree"
