"plant_id","type","type","present"
"176599","ERCA14","Forb/herb, Subshrub","Subshrub",1
"176603","ERCAL2","Forb/herb, Subshrub","Subshrub",1
"176609","ERFR3","Subshrub, Forb/herb","Subshrub",1
"176613","ERIN8","Subshrub, Forb/herb","Subshrub",1
"176614","ERINI5","Subshrub, Forb/herb","Subshrub",1
"176615","ERINS","Forb/herb, Subshrub","Subshrub",1
"176635","ERHE4","Tree, Subshrub, Shrub","Subshrub",1
"176772","EUBR12","Forb/herb, Subshrub","Subshrub",1
"176773","EUBR13","Forb/herb, Subshrub","Subshrub",1
"176775","EUEN","Forb/herb, Subshrub","Subshrub",1
"176776","EUGL18","Forb/herb, Subshrub","Subshrub",1
"176779","EULE14","Forb/herb, Subshrub","Subshrub",1
"176780","EULEC","Forb/herb, Subshrub","Subshrub",1
"176781","EULEL2","Forb/herb, Subshrub","Subshrub",1
"176793","EUBA3","Subshrub, Forb/herb","Subshrub",1
"176794","EUBAB","Subshrub, Forb/herb","Subshrub",1
"176798","EUUR","Subshrub","Subshrub",1
"176819","EUAM9","Forb/herb, Subshrub","Subshrub",1
"176833","EUOB8","Shrub, Subshrub, Vine","Subshrub",1
"176883","EUAN3","Subshrub, Forb/herb","Subshrub",1
"176890","EUCH13","Subshrub","Subshrub",1
"176966","EUTR3","Subshrub, Forb/herb","Subshrub",1
"176991","EUCO37","Forb/herb, Subshrub","Subshrub",1
"177002","EUIN9","Forb/herb, Subshrub","Subshrub",1
"177009","EURA11","Forb/herb, Subshrub","Subshrub",1
"177018","EUCH4","Subshrub","Subshrub",1
"177019","EUMU","Subshrub","Subshrub",1
"177073","EVGL2","Forb/herb, Subshrub","Subshrub",1
"177074","EVGLG","Forb/herb, Subshrub","Subshrub",1
"177076","EVNU","Subshrub, Forb/herb","Subshrub",1
"177097","FALA","Subshrub, Shrub","Subshrub",1
"177098","FAPA2","Subshrub, Forb/herb","Subshrub",1
"177202","FIMI2","Shrub, Subshrub, Tree, Vine","Subshrub",1
"177208","FITH2","Shrub, Subshrub, Tree, Vine","Subshrub",1
"177262","FLLI","Subshrub, Forb/herb","Subshrub",1
"177267","FLPY","Forb/herb, Subshrub","Subshrub",1
"177270","FLST","Subshrub, Shrub","Subshrub",1
"177279","FLPR2","Subshrub, Shrub","Subshrub",1
"177364","FRJA","Subshrub, Shrub","Subshrub",1
"177365","FRJO","Subshrub, Shrub","Subshrub",1
"177366","FRPA","Subshrub, Shrub","Subshrub",1
"177368","FRSA","Subshrub","Subshrub",1
"177491","FUFO","Subshrub, Forb/herb","Subshrub",1
"177520","GAMU","Subshrub, Forb/herb","Subshrub",1
"177521","GAMUM","Subshrub, Forb/herb","Subshrub",1
"177522","GAMUM2","Subshrub, Forb/herb","Subshrub",1
"177524","GAPI","Subshrub, Forb/herb","Subshrub",1
"177525","GAPIL2","Subshrub, Forb/herb","Subshrub",1
"177526","GAPIP2","Subshrub, Forb/herb","Subshrub",1
"177527","GAPU","Subshrub, Forb/herb","Subshrub",1
"177528","GAPUA","Subshrub, Forb/herb","Subshrub",1
"177529","GAPUP","Subshrub, Forb/herb","Subshrub",1
"177530","GAPUP2","Subshrub, Forb/herb","Subshrub",1
"177557","GAUR2","Subshrub, Shrub, Forb/herb","Subshrub",1
"177563","GAOF","Subshrub, Forb/herb","Subshrub",1
"177585","GAAN","Subshrub, Forb/herb","Subshrub",1
"177586","GAANA","Subshrub, Forb/herb","Subshrub",1
"177587","GAANG","Subshrub, Forb/herb","Subshrub",1
"177588","GAANI","Subshrub, Forb/herb","Subshrub",1
"177589","GAAN2","Subshrub, Forb/herb","Subshrub",1
"177590","GAANA2","Forb/herb, Subshrub","Subshrub",1
"177591","GAANB","Forb/herb, Subshrub","Subshrub",1
"177592","GAANF","Forb/herb, Subshrub","Subshrub",1
"177593","GAANG2","Subshrub, Forb/herb","Subshrub",1
"177594","GAANG3","Subshrub, Forb/herb","Subshrub",1
"177595","GAANJ","Forb/herb, Subshrub","Subshrub",1
"177596","GAANN","Forb/herb, Subshrub","Subshrub",1
"177597","GAANO","Subshrub, Forb/herb","Subshrub",1
"177604","GABO","Subshrub, Forb/herb","Subshrub",1
"177605","GABO2","Subshrub, Forb/herb","Subshrub",1
"177607","GABU","Subshrub","Subshrub",1
"177608","GACA3","Subshrub, Forb/herb","Subshrub",1
"177609","GACAC","Forb/herb, Subshrub","Subshrub",1
"177610","GACAF","Forb/herb, Subshrub","Subshrub",1
"177611","GACAL","Forb/herb, Subshrub","Subshrub",1
"177612","GACAM","Subshrub, Forb/herb","Subshrub",1
"177613","GACAM2","Subshrub, Forb/herb","Subshrub",1
"177614","GACAP","Forb/herb, Subshrub","Subshrub",1
"177615","GACAS","Forb/herb, Subshrub","Subshrub",1
"177616","GACA4","Subshrub, Forb/herb","Subshrub",1
"177617","GACAA","Subshrub, Forb/herb","Subshrub",1
"177618","GACAC2","Subshrub, Forb/herb","Subshrub",1
"177619","GACI2","Subshrub, Forb/herb","Subshrub",1
"177620","GACIC","Subshrub, Forb/herb","Subshrub",1
"177622","GACL","Subshrub, Forb/herb","Subshrub",1
"177624","GACO","Subshrub, Forb/herb","Subshrub",1
"177625","GACO2","Subshrub, Forb/herb","Subshrub",1
"177627","GACO6","Subshrub, Forb/herb","Subshrub",1
"177628","GADE3","Subshrub, Forb/herb","Subshrub",1
"177634","GAGL2","Subshrub, Forb/herb","Subshrub",1
"177635","GAGLG","Subshrub, Forb/herb","Subshrub",1
"177636","GAGLH","Subshrub, Forb/herb","Subshrub",1
"177637","GAGLJ","Subshrub, Forb/herb","Subshrub",1
"177638","GAGLM","Subshrub, Forb/herb","Subshrub",1
"177640","GAGR5","Subshrub, Forb/herb","Subshrub",1
"177641","GAGR2","Subshrub, Forb/herb","Subshrub",1
"177642","GAGRG","Subshrub, Forb/herb","Subshrub",1
"177643","GAGRN","Subshrub, Forb/herb","Subshrub",1
"177644","GAHA","Subshrub, Forb/herb","Subshrub",1
"177645","GAHA2","Subshrub, Forb/herb","Subshrub",1
"177646","GAHI3","Subshrub, Forb/herb","Subshrub",1
"177647","GAHIC","Subshrub, Forb/herb","Subshrub",1
"177648","GAHIH","Subshrub, Forb/herb","Subshrub",1
"177649","GAHIK","Subshrub, Forb/herb","Subshrub",1
"177652","GAHY","Subshrub, Forb/herb","Subshrub",1
"177653","GAHYE","Subshrub, Forb/herb","Subshrub",1
"177654","GAHYH","Subshrub, Forb/herb","Subshrub",1
"177655","GAHYI","Subshrub, Forb/herb","Subshrub",1
"177656","GAHYN","Subshrub, Forb/herb","Subshrub",1
"177657","GAHYS","Subshrub, Forb/herb","Subshrub",1
"177658","GAHYT","Subshrub, Forb/herb","Subshrub",1
"177659","GAJE","Subshrub, Forb/herb","Subshrub",1
"177660","GAJO","Subshrub, Forb/herb","Subshrub",1
"177665","GAMA3","Subshrub, Forb/herb","Subshrub",1
"177666","GAMA4","Subshrub, Forb/herb","Subshrub",1
"177674","GAMU2","Subshrub, Forb/herb","Subshrub",1
"177675","GAMU3","Subshrub, Forb/herb","Subshrub",1
"177676","GAMUA","Subshrub, Forb/herb","Subshrub",1
"177677","GAMUM3","Subshrub, Forb/herb","Subshrub",1
"177679","GAMU5","Subshrub, Forb/herb","Subshrub",1
"177680","GANU","Forb/herb, Shrub, Subshrub, Vine","Subshrub",1
"177681","GANUI","Forb/herb, Shrub, Subshrub, Vine","Subshrub",1
"177682","GANUN","Forb/herb, Shrub, Subshrub, Vine","Subshrub",1
"177692","GAPA4","Subshrub, Forb/herb","Subshrub",1
"177705","GASE2","Subshrub, Forb/herb","Subshrub",1
"177706","GASED","Subshrub, Forb/herb","Subshrub",1
"177707","GASEM","Subshrub, Forb/herb","Subshrub",1
"177708","GASEO","Subshrub, Forb/herb","Subshrub",1
"177709","GASEP","Subshrub, Forb/herb","Subshrub",1
"177710","GASES","Subshrub, Forb/herb","Subshrub",1
"177711","GASES2","Subshrub, Forb/herb","Subshrub",1
"177712","GASES3","Subshrub, Forb/herb","Subshrub",1
"177713","GASEW","Subshrub, Forb/herb","Subshrub",1
"177714","GASEW2","Subshrub, Forb/herb","Subshrub",1
"177715","GASP2","Subshrub, Forb/herb","Subshrub",1
"177716","GASPG","Subshrub, Forb/herb","Subshrub",1
"177717","GASPS","Subshrub, Forb/herb","Subshrub",1
"177718","GAST","Subshrub, Forb/herb","Subshrub",1
"177719","GASTE2","Subshrub, Forb/herb","Subshrub",1
"177737","GAWA","Subshrub, Forb/herb","Subshrub",1
"177738","GAWR2","Subshrub, Forb/herb","Subshrub",1
"177740","GAAN3","Subshrub, Shrub","Subshrub",1
"177741","GAGR4","Subshrub, Shrub","Subshrub",1
"177743","GASP10","Subshrub, Shrub","Subshrub",1
"177779","GAHI2","Subshrub, Shrub","Subshrub",1
"177780","GAHU","Subshrub, Shrub","Subshrub",1
"177781","GAMI2","Subshrub, Shrub","Subshrub",1
"177782","GAOV2","Subshrub, Shrub","Subshrub",1
"177783","GAPR2","Subshrub, Shrub","Subshrub",1
"177784","GASH","Subshrub, Shrub","Subshrub",1
"177787","GABR5","Subshrub, Shrub","Subshrub",1
"177788","GADU","Subshrub, Shrub","Subshrub",1
"177903","GECA3","Subshrub, Forb/herb","Subshrub",1
"177904","GECAC3","Subshrub, Forb/herb","Subshrub",1
"177905","GECAE","Subshrub, Forb/herb","Subshrub",1
"177906","GECAF","Subshrub, Forb/herb","Subshrub",1
"177907","GECAP2","Subshrub, Forb/herb","Subshrub",1
"177922","GEHI2","Shrub, Subshrub","Subshrub",1
"177925","GEKA","Subshrub, Shrub","Subshrub",1
"177973","GEPE2","Subshrub, Forb/herb","Subshrub",1
"178053","GIST3","Subshrub, Forb/herb","Subshrub",1
"178066","GIAC4","Forb/herb, Subshrub","Subshrub",1
"178068","GIIN7","Forb/herb, Subshrub","Subshrub",1
"178070","GIRI3","Forb/herb, Subshrub","Subshrub",1
"178072","GIST5","Forb/herb, Subshrub","Subshrub",1
"178073","GITR6","Forb/herb, Subshrub","Subshrub",1
"178121","GLPU3","Subshrub, Forb/herb","Subshrub",1
"178125","GLTE3","Subshrub, Forb/herb","Subshrub",1
"178134","GLSU","Subshrub, Forb/herb","Subshrub",1
"178161","GLPU","Subshrub, Shrub","Subshrub",1
"178162","GLSP","Subshrub, Shrub","Subshrub",1
"178163","GLSPA","Subshrub, Shrub","Subshrub",1
"178164","GLSPM","Subshrub, Shrub","Subshrub",1
"178166","GLSPP2","Shrub, Subshrub","Subshrub",1
"178167","GLSPS","Subshrub, Shrub","Subshrub",1
"178198","GLGL","Subshrub, Forb/herb","Subshrub",1
"178212","GOCA","Subshrub, Forb/herb","Subshrub",1
"178237","GOBA","Tree, Subshrub, Shrub","Subshrub",1
"178238","GOHI","Tree, Subshrub, Shrub","Subshrub",1
"178239","GOHIH2","Tree, Subshrub, Shrub","Subshrub",1
"178282","GRSP","Subshrub, Shrub","Subshrub",1
"178299","GRCA","Subshrub, Forb/herb","Subshrub",1
"178300","GRCAB","Subshrub, Forb/herb","Subshrub",1
"178310","GRHI","Subshrub, Forb/herb","Subshrub",1
"178311","GRHID2","Forb/herb, Subshrub","Subshrub",1
"178312","GRHIH2","Forb/herb, Subshrub","Subshrub",1
"178313","GRHIH3","Subshrub, Forb/herb","Subshrub",1
"178314","GRHIM","Subshrub, Forb/herb","Subshrub",1
"178319","GRIN","Subshrub, Forb/herb","Subshrub",1
"178321","GRLA3","Subshrub, Forb/herb","Subshrub",1
"178322","GRLAL","Subshrub, Forb/herb","Subshrub",1
"178323","GRLAT","Subshrub, Forb/herb","Subshrub",1
"178332","GROX","Subshrub, Forb/herb","Subshrub",1
"178341","GRST3","Subshrub, Forb/herb","Subshrub",1
"178342","GRSTA2","Subshrub, Forb/herb","Subshrub",1
"178344","GRSTS2","Subshrub, Forb/herb","Subshrub",1
"178384","GUAR","Subshrub, Forb/herb","Subshrub",1
"178385","GUCA","Subshrub","Subshrub",1
"178386","GUEL2","Subshrub","Subshrub",1
"178387","GUMI","Subshrub, Shrub","Subshrub",1
"178388","GUPE2","Subshrub, Forb/herb","Subshrub",1
"178389","GUSA2","Subshrub, Shrub, Forb/herb","Subshrub",1
"178390","GUSE","Subshrub, Forb/herb","Subshrub",1
"178391","GUSP","Subshrub, Forb/herb","Subshrub",1
"178392","GUTE2","Subshrub, Forb/herb","Subshrub",1
"178393","GUTEG","Subshrub, Forb/herb","Subshrub",1
"178394","GUTET","Subshrub, Forb/herb","Subshrub",1
"178422","GYGL","Subshrub, Shrub","Subshrub",1
"178516","HADI4","Subshrub, Forb/herb","Subshrub",1
"178517","HAJA","Forb/herb, Subshrub","Subshrub",1
"178534","HAER2","Subshrub, Shrub","Subshrub",1
"178546","HAGR4","Subshrub, Shrub, Forb/herb","Subshrub",1
"178547","HAGRT","Subshrub, Shrub, Forb/herb","Subshrub",1
"178551","HACR3","Subshrub, Shrub","Subshrub",1
"178555","HALI4","Subshrub, Forb/herb","Subshrub",1
"178575","HAHY2","Subshrub, Shrub","Subshrub",1
"178576","HAST3","Subshrub, Shrub","Subshrub",1
"178600","HABR3","Subshrub, Shrub","Subshrub",1
"178604","HASQ2","Subshrub, Shrub","Subshrub",1
"178605","HASQG2","Subshrub, Shrub","Subshrub",1
"178606","HASQO2","Subshrub, Shrub","Subshrub",1
"178607","HASQS2","Subshrub, Shrub","Subshrub",1
"178608","HAST4","Subshrub, Shrub","Subshrub",1
"178609","HAWH3","Subshrub","Subshrub",1
"178610","HAWHD2","Subshrub","Subshrub",1
"178611","HAWHW","Subshrub","Subshrub",1
"178616","HESH","Subshrub, Shrub","Subshrub",1
"178622","HEAP","Subshrub, Forb/herb","Subshrub",1
"178628","HEDR","Subshrub, Forb/herb","Subshrub",1
"178631","HEMO","Subshrub, Forb/herb","Subshrub",1
"178641","HERE3","Subshrub, Forb/herb","Subshrub",1
"178642","HERER","Subshrub, Forb/herb","Subshrub",1
"178643","HERES","Subshrub, Forb/herb","Subshrub",1
"178644","HETO2","Subshrub, Forb/herb","Subshrub",1
"178651","HEAM11","Forb/herb, Subshrub","Subshrub",1
"178657","HEAC3","Subshrub, Shrub","Subshrub",1
"178658","HECE","Subshrub, Shrub","Subshrub",1
"178664","HEEL4","Subshrub, Shrub","Subshrub",1
"178667","HEFO","Vine, Subshrub, Shrub","Subshrub",1
"178669","HEFO3","Subshrub, Shrub","Subshrub",1
"178673","HEIN7","Subshrub, Shrub","Subshrub",1
"178676","HEMA8","Subshrub, Shrub","Subshrub",1
"178678","HESC6","Subshrub, Shrub","Subshrub",1
"178679","HESCR7","Shrub, Subshrub","Subshrub",1
"178680","HESCS4","Shrub, Subshrub","Subshrub",1
"178681","HESCW","Shrub, Subshrub","Subshrub",1
"178682","HEST2","Subshrub, Forb/herb","Subshrub",1
"178743","HEAR11","Subshrub","Subshrub",1
"178744","HEBI2","Subshrub, Forb/herb","Subshrub",1
"178745","HECA3","Subshrub, Forb/herb","Subshrub",1
"178747","HECO3","Subshrub, Forb/herb","Subshrub",1
"178749","HEGE","Subshrub, Forb/herb","Subshrub",1
"178750","HEGL","Subshrub, Forb/herb","Subshrub",1
"178751","HEGR2","Subshrub, Shrub, Forb/herb","Subshrub",1
"178752","HENA2","Subshrub","Subshrub",1
"178754","HERO2","Subshrub, Forb/herb","Subshrub",1
"178756","HESC2","Subshrub, Shrub","Subshrub",1
"178772","HECU2","Subshrub, Forb/herb","Subshrub",1
"178804","HENI3","Subshrub, Forb/herb","Subshrub",1
"178805","HENIC","Subshrub, Forb/herb","Subshrub",1
"178806","HENIT","Subshrub, Forb/herb","Subshrub",1
"178858","HEMU3","Subshrub, Forb/herb","Subshrub",1
"178860","HEMUM2","Forb/herb, Subshrub","Subshrub",1
"178861","HEMUM","Subshrub, Forb/herb","Subshrub",1
"178873","HEAN5","Forb/herb, Subshrub","Subshrub",1
"178874","HEAN8","Subshrub, Shrub","Subshrub",1
"178875","HEANA","Subshrub, Shrub","Subshrub",1
"178877","HECO4","Subshrub, Forb/herb","Subshrub",1
"178881","HECU3","Subshrub, Forb/herb","Subshrub",1
"178882","HECUC2","Subshrub, Forb/herb","Subshrub",1
"178883","HECUO2","Subshrub, Forb/herb","Subshrub",1
"178884","HECUO","Subshrub, Forb/herb","Subshrub",1
"178891","HEPO","Subshrub, Forb/herb","Subshrub",1
"178893","HEPR3","Subshrub, Forb/herb","Subshrub",1
"178894","HEPRD","Subshrub, Forb/herb","Subshrub",1
"178895","HEPRP2","Subshrub, Forb/herb","Subshrub",1
"178897","HERA7","Subshrub, Forb/herb","Subshrub",1
"178901","HETO","Subshrub, Shrub","Subshrub",1
"178952","HECR3","Subshrub, Forb/herb","Subshrub",1
"178954","HEPA13","Subshrub, Forb/herb","Subshrub",1
"178955","HETE9","Subshrub, Forb/herb","Subshrub",1
"178965","HEFU2","Subshrub, Forb/herb","Subshrub",1
"178966","HEPA8","Subshrub, Forb/herb","Subshrub",1
"178967","HEPAE","Subshrub, Forb/herb","Subshrub",1
"178968","HEPAP","Subshrub, Forb/herb","Subshrub",1
"179004","HESA13","Subshrub","Subshrub",1
"179005","HESC15","Subshrub","Subshrub",1
"179033","HENE7","Forb/herb, Shrub, Subshrub","Subshrub",1
"179034","HEWH","Forb/herb, Shrub, Subshrub","Subshrub",1
"179046","HESU4","Subshrub, Shrub","Subshrub",1
"179068","HECA8","Subshrub, Forb/herb","Subshrub",1
"179069","HEFU3","Subshrub, Forb/herb","Subshrub",1
"179071","HEFUA","Subshrub, Forb/herb","Subshrub",1
"179072","HEFUF","Subshrub, Forb/herb","Subshrub",1
"179073","HEFUS","Subshrub, Forb/herb","Subshrub",1
"179078","HEOR2","Subshrub, Forb/herb","Subshrub",1
"179079","HEORC","Subshrub, Forb/herb","Subshrub",1
"179080","HEORO","Subshrub, Forb/herb","Subshrub",1
"179081","HEORR","Subshrub, Forb/herb","Subshrub",1
"179082","HEORS","Subshrub, Forb/herb","Subshrub",1
"179085","HESE","Forb/herb, Subshrub","Subshrub",1
"179086","HESEB2","Subshrub, Forb/herb","Subshrub",1
"179095","HESH4","Forb/herb, Subshrub","Subshrub",1
"179096","HEST3","Subshrub, Forb/herb","Subshrub",1
"179097","HESTA","Forb/herb, Subshrub","Subshrub",1
"179098","HESTS","Forb/herb, Subshrub","Subshrub",1
"179100","HEVI4","Subshrub, Forb/herb","Subshrub",1
"179101","HEVIB","Forb/herb, Subshrub","Subshrub",1
"179102","HEVID","Subshrub, Forb/herb","Subshrub",1
"179104","HEVIM3","Forb/herb, Subshrub","Subshrub",1
"179105","HEVIN","Forb/herb, Subshrub","Subshrub",1
"179107","HEVIS","Forb/herb, Subshrub","Subshrub",1
"179109","HEVIV","Subshrub, Forb/herb","Subshrub",1
"179110","HEVI5","Subshrub, Forb/herb","Subshrub",1
"179121","HEBR3","Subshrub, Forb/herb","Subshrub",1
"179225","HIAC3","Subshrub, Shrub","Subshrub",1
"179232","HIBI","Subshrub, Shrub, Forb/herb","Subshrub",1
"179237","HICA6","Tree, Subshrub, Shrub","Subshrub",1
"179241","HICO","Subshrub, Shrub","Subshrub",1
"179243","HIDE","Subshrub","Subshrub",1
"179244","HIFU","Subshrub, Shrub, Forb/herb","Subshrub",1
"179245","HIFUY","Subshrub, Shrub, Forb/herb","Subshrub",1
"179246","HIGR4","Shrub, Subshrub","Subshrub",1
"179251","HILA6","Forb/herb, Subshrub","Subshrub",1
"179253","HIMA6","Subshrub, Shrub, Forb/herb","Subshrub",1
"179254","HIMO","Subshrub, Forb/herb","Subshrub",1
"179257","HIRA","Subshrub, Forb/herb","Subshrub",1
"179258","HIRO3","Tree, Subshrub, Shrub","Subshrub",1
"179259","HISA2","Subshrub, Forb/herb","Subshrub",1
"179260","HISC3","Subshrub, Shrub, Forb/herb","Subshrub",1
"179261","HIST","Subshrub, Forb/herb","Subshrub",1
"179262","HISTL2","Subshrub, Forb/herb","Subshrub",1
"179338","HISC10","Forb/herb, Subshrub","Subshrub",1
"179381","HODR","Forb/herb, Subshrub","Subshrub",1
"179382","HODR3","Shrub, Subshrub","Subshrub",1
"179383","HOGL2","Subshrub, Forb/herb","Subshrub",1
"179385","HOOX","Subshrub, Forb/herb","Subshrub",1
"179387","HOTE","Subshrub, Forb/herb","Subshrub",1
"179395","HOST2","Subshrub, Shrub","Subshrub",1
"179492","HOAL","Subshrub, Shrub","Subshrub",1
"179493","HONE","Subshrub, Shrub","Subshrub",1
"179501","HOAC","Subshrub, Forb/herb","Subshrub",1
"179502","HOACA2","Forb/herb, Subshrub","Subshrub",1
"179503","HOACP2","Forb/herb, Subshrub","Subshrub",1
"179537","HUER","Subshrub, Shrub","Subshrub",1
"179538","HUMO","Subshrub, Shrub","Subshrub",1
"179539","HUTO","Subshrub, Shrub","Subshrub",1
"179540","HUTOI","Subshrub, Shrub","Subshrub",1
"179541","HUTOT","Subshrub, Shrub","Subshrub",1
"179566","HUFU","Subshrub, Forb/herb","Subshrub",1
"179568","HUTE2","Subshrub, Forb/herb","Subshrub",1
"179570","HUAP","Forb/herb, Subshrub","Subshrub",1
"179571","HUBA","Subshrub, Shrub, Forb/herb","Subshrub",1
"179572","HUBU","Subshrub, Shrub, Forb/herb","Subshrub",1
"179573","HUCA6","Forb/herb, Shrub, Subshrub","Subshrub",1
"179574","HUDI","Subshrub, Forb/herb","Subshrub",1
"179575","HUER4","Forb/herb, Shrub, Subshrub","Subshrub",1
"179576","HUER2","Subshrub, Shrub, Forb/herb","Subshrub",1
"179577","HUFI","Subshrub, Shrub, Forb/herb","Subshrub",1
"179578","HUGI","Forb/herb, Shrub, Subshrub","Subshrub",1
"179579","HUHA","Subshrub, Forb/herb","Subshrub",1
"179580","HUKO","Forb/herb, Shrub, Subshrub","Subshrub",1
"179581","HULU2","Subshrub, Forb/herb","Subshrub",1
"179582","HUMA","Subshrub, Shrub, Forb/herb","Subshrub",1
"179583","HUME3","Forb/herb, Shrub, Subshrub","Subshrub",1
"179584","HUMI","Subshrub, Forb/herb","Subshrub",1
"179585","HUNU","Subshrub, Shrub, Forb/herb","Subshrub",1
"179586","HUOC","Subshrub, Forb/herb","Subshrub",1
"179587","HUPH","Subshrub, Shrub, Forb/herb","Subshrub",1
"179588","HUPO","Subshrub, Shrub, Forb/herb","Subshrub",1
"179589","HUPO2","Subshrub, Forb/herb","Subshrub",1
"179590","HUSE","Subshrub, Forb/herb","Subshrub",1
"179591","HUSED","Subshrub, Forb/herb","Subshrub",1
"179592","HUSES","Subshrub, Forb/herb","Subshrub",1
"179593","HUSE2","Subshrub, Shrub, Forb/herb","Subshrub",1
"179594","HUSO3","Forb/herb, Shrub, Subshrub","Subshrub",1
"179595","HUST","Subshrub, Shrub, Forb/herb","Subshrub",1
"179596","HUSU4","Forb/herb, Shrub, Subshrub","Subshrub",1
"179597","HUSU3","Forb/herb, Shrub, Subshrub","Subshrub",1
"179610","HYPA15","Forb/herb, Subshrub","Subshrub",1
"179704","HYMO","Subshrub, Shrub","Subshrub",1
"179705","HYSA","Subshrub","Subshrub",1
"179706","HYSAF","Subshrub","Subshrub",1
"179707","HYSAP","Subshrub","Subshrub",1
"179708","HYSAS","Subshrub","Subshrub",1
"179709","HYSA2","Shrub, Subshrub","Subshrub",1
"179716","HYFI","Subshrub, Forb/herb","Subshrub",1
"179717","HYFIC","Subshrub, Forb/herb","Subshrub",1
"179718","HYFIE","Subshrub, Forb/herb","Subshrub",1
"179719","HYFIF","Subshrub, Forb/herb","Subshrub",1
"179720","HYFII","Subshrub, Forb/herb","Subshrub",1
"179721","HYFIL","Subshrub, Forb/herb","Subshrub",1
"179722","HYFIL2","Subshrub, Forb/herb","Subshrub",1
"179723","HYFIM","Subshrub, Forb/herb","Subshrub",1
"179724","HYFIN","Subshrub, Forb/herb","Subshrub",1
"179725","HYFIN2","Subshrub, Forb/herb","Subshrub",1
"179726","HYFIP2","Subshrub, Forb/herb","Subshrub",1
"179727","HYFIP","Subshrub, Forb/herb","Subshrub",1
"179728","HYFIP3","Subshrub, Forb/herb","Subshrub",1
"179729","HYFIT","Subshrub, Forb/herb","Subshrub",1
"179757","HYBI2","Subshrub, Forb/herb","Subshrub",1
"179762","HYHE","Subshrub, Forb/herb","Subshrub",1
"179770","HYRI","Subshrub, Forb/herb","Subshrub",1
"179771","HYRIF","Subshrub, Forb/herb","Subshrub",1
"179772","HYRIR","Subshrub, Forb/herb","Subshrub",1
"179798","HYBU","Subshrub, Shrub","Subshrub",1
"179799","HYCA10","Subshrub, Shrub","Subshrub",1
"179803","HYCI","Subshrub, Shrub, Forb/herb","Subshrub",1
"179804","HYCO3","Subshrub, Forb/herb","Subshrub",1
"179805","HYCR3","Subshrub, Shrub","Subshrub",1
"179812","HYED","Shrub, Subshrub","Subshrub",1
"179815","HYEX","Subshrub","Subshrub",1
"179816","HYFA","Shrub, Subshrub","Subshrub",1
"179817","HYFR","Subshrub, Shrub","Subshrub",1
"179818","HYGA","Subshrub","Subshrub",1
"179826","HYHY","Subshrub, Shrub","Subshrub",1
"179827","HYHYH","Subshrub, Shrub","Subshrub",1
"179828","HYHYM","Subshrub, Shrub","Subshrub",1
"179830","HYLI4","Subshrub","Subshrub",1
"179831","HYLL","Subshrub","Subshrub",1
"179832","HYLO2","Shrub, Subshrub","Subshrub",1
"179834","HYMI4","Shrub, Subshrub","Subshrub",1
